Gene Symbol,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5
Pdcd2,9.68835,11.0525,11.6551,9.19758,10.0883,10.4868,9.77316,9.70919,9.8449,8.50407
Usp38,11.2174,10.1504,10.042,10.569,11.4162,8.97768,9.41019,8.89586,9.65009,9.67119
Yeats4,9.77871,10.6278,9.88449,8.2925,8.3123,10.5421,11.3364,11.4802,9.94684,9.79858
Pon1,9.74088,10.0185,11.6647,7.76521,7.98778,11.6514,11.96,9.25956,10.677,9.27502
Bin3,9.21566,10.5172,9.60023,9.32272,8.57646,10.0559,11.0837,10.917,9.99576,10.7153
Fam118b,9.82241,8.91936,11.0961,9.07232,9.21311,10.0922,10.9776,10.4327,10.8087,9.5654
Ypel5,9.30113,10.3286,10.1042,9.81302,9.76066,10.1763,10.7503,10.6127,9.41862,9.73444
Cdk8,9.47416,10.3031,9.89936,9.36221,9.82169,9.629,11.1795,10.3964,10.2599,9.67469
Cdk19,8.94561,9.37502,10.0031,8.46556,8.84169,11.0759,11.6289,11.0248,11.0226,9.61686
Irf2,9.49517,10.3725,10.0914,8.97845,9.24244,10.5484,10.3701,11.1409,9.86811,9.89256
Lchn,10.5931,10.1579,10.0117,11.674,13.492,9.17821,8.25565,8.34974,8.97258,9.31515
Bax,9.45396,9.45193,10.2356,9.18473,9.18857,10.5231,11.1897,10.7113,10.1205,9.94074
Tusc3,8.54982,8.18726,9.11689,10.0268,9.4479,10.4238,11.797,11.0838,10.768,10.5987
Slc33a1,11.0375,10.0751,9.89996,10.9008,11.0706,9.30429,8.69969,8.53536,10.0374,10.4394
Sh3rf1,8.86698,9.55595,10.3739,9.19588,8.79007,11.0805,11.4848,10.4957,10.8067,9.34954
Pacsin3,9.25689,9.2478,9.28919,8.26164,8.19246,10.7456,11.7176,12.1583,10.5333,10.5973
Lmf1,10.346,9.86682,9.48902,10.4991,10.7028,9.1438,9.59198,10.4954,9.78724,10.0779
Get4,9.4735,10.4648,9.62171,9.10596,9.27153,10.6982,10.2067,10.8589,10.421,9.87761
Sik3,9.98112,9.39017,10.5762,9.97816,10.4675,9.77585,9.74642,9.62055,10.11,10.3541
Tiam1,11.9434,11.0198,11.8771,9.54313,9.98399,9.21917,9.42349,9.09567,9.11765,8.77654
Azi2,9.08407,8.06112,8.74763,10.3436,9.10149,11.5209,11.6277,9.64567,10.9955,10.8724
Pknox1,10.1965,10.4179,10.4513,10.0082,9.4657,9.57858,9.87112,10.4548,9.7865,9.76939
Yy1,9.78737,10.5232,10.169,9.05562,8.56801,10.5726,10.318,10.2483,10.5018,10.2561
Igsf10,9.74984,9.40406,10.686,9.74018,10.7903,9.97797,10.2736,9.72801,9.85006,9.79996
Commd8,9.1294,8.74122,9.07296,8.86081,10.3595,10.5241,11.105,10.14,10.6458,11.4212
Uqcc1,9.30435,9.69511,10.027,9.86009,9.20813,10.9891,10.435,10.1848,10.4231,9.87324
##Adcy8,9.39196,9.60878,10.9575,9.53737,9.55201,9.53908,10.4275,10.4912,10.9469,9.54775
Ceacam10,9.5938,11.728,7.67777,24.7589,14.126,3.48067,3.21065,3.68143,16.5769,5.16593
Nmnat1,10.4717,10.1456,10.7922,9.37626,10.2524,8.956,9.88322,10.0858,9.94769,10.0891
Ncbp2,10.1145,10.1193,10.5852,9.55495,9.20174,9.98268,10.6363,10.3902,9.83469,9.58048
Angptl2,5.16134,5.10773,5.19941,7.25069,7.78756,14.2968,15.6533,15.847,11.2916,12.4045
Stx8,9.61097,9.55727,9.68793,9.80152,9.8247,10.0537,10.4558,10.3521,10.3825,10.2735
Il18,9.51643,10.4003,9.66337,10.6182,9.76284,9.18402,8.92759,10.4375,10.3311,11.1587
Fabp6,10.0254,8.94551,9.73851,19.4885,18.6754,6.18826,4.3233,5.71806,5.61646,11.2806
,11.8672,11.4744,9.56026,9.48671,9.10556,10.3164,8.35826,9.15709,9.9673,10.7067
Mrpl21,9.38467,10.0231,10.0675,9.77839,9.01694,9.55023,9.82882,11.643,10.3219,10.3855
Suco,9.57231,9.13037,10.172,9.58256,10.2533,10.6949,10.2737,9.39657,10.3836,10.5407
Epcam,9.36785,11.5526,9.95515,10.3898,9.54121,9.04857,8.72144,11.2092,10.0685,10.1457
Vat1l,9.91165,9.8768,9.36582,16.3348,16.3847,5.59803,5.48091,5.82339,9.55604,11.6678
Igf2bp2,10.3126,9.17813,9.53005,11.5787,10.4321,9.16781,9.36898,10.0469,9.73362,10.651
Prim1,10.9302,11.6258,11.4574,8.84185,9.05461,10.3603,9.84664,10.0697,9.51042,8.30307
Yif1b,9.94703,8.70223,9.81511,8.56304,9.15893,10.8436,11.7484,10.2206,10.3861,10.615
Abca1,10.4134,8.99487,10.2116,8.87893,9.92797,9.22679,12.1985,9.86326,10.4694,9.81528
Anapc13,12.656,12.2695,8.16631,7.94783,12.6973,9.45027,9.65591,10.3762,9.52409,7.25657
Nsun6,9.51475,10.2522,9.26243,9.92416,10.0726,10.9051,9.51084,10.3558,10.1698,10.0322
Rplp2,10.1742,9.62993,10.3519,9.6005,9.80138,10.7087,10.063,10.0044,10.6569,9.00922
Myo15a,9.94268,10.706,9.36539,11.1927,10.0529,9.97031,9.14499,9.9349,9.4598,10.2304
Znf622,9.89526,10.3471,10.6558,9.09558,9.13762,9.74368,10.3077,11.06,10.3793,9.37809
Rgs10,9.7461,9.75091,9.78649,13.0605,12.0865,8.76734,8.37792,8.70386,9.25464,10.4657
Mbip,10.0196,10.2661,10.67,7.77748,8.42582,10.6421,10.7439,11.1354,11.2584,9.06119
B3gnt5,8.98375,9.99744,9.5212,10.0208,9.25013,11.4371,9.6606,11.0709,9.75975,10.2984
Acnat1,11.5075,10.1793,10.6558,10.1569,9.09947,10.6122,9.43604,9.68127,8.46804,10.2034
Dffb,9.78682,10.7285,9.44155,9.33599,9.81609,10.1531,9.41933,10.8711,10.8878,9.55973
Ift22,10.292,9.59021,11.6684,9.89487,10.7455,9.564,10.0458,9.05692,9.64415,9.49815
Arntl,10.0305,11.0676,9.90807,11.267,10.5403,9.6587,8.59255,9.66369,9.23073,10.041
Fem1b,9.65069,9.6817,9.76401,8.57726,8.32854,10.5585,11.9299,11.2959,10.5409,9.67271
Khdc1a,8.97714,11.1008,10.0948,7.94325,9.11537,11.7988,11.6704,10.2758,9.95828,9.06534
Tmco1,10.0903,9.75786,10.0915,9.58991,9.22221,10.2823,10.6475,10.7567,9.83257,9.72912
Szrd1,10.1386,9.9373,9.79672,9.76292,8.8693,10.3889,10.6393,10.0394,10.1535,10.274
Trp53i11,9.13497,10.8851,9.69071,11.9746,9.93679,8.04861,7.18185,9.42377,11.4517,12.2719
Brd9,11.3332,11.0705,10.4231,9.55261,9.21517,10.4541,9.12698,9.15916,10.4003,9.2649
Uxs1,8.66188,8.81582,10.2219,10.309,9.61482,11.2118,10.2497,10.0196,11.0301,9.86539
Rftn1,8.73156,8.37743,9.8025,10.6379,10.2229,10.1927,9.86484,9.97335,10.6364,11.5604
Tyw3,9.72989,10.1256,10.7696,10.2162,10.645,9.66773,9.57988,9.86613,10.3316,9.06848
Arl3,11.3997,10.7529,10.721,10.9528,12.6069,8.80996,9.21282,8.20675,8.97116,8.36598
Dgke,10.6345,8.85541,10.6903,12.0782,10.9278,8.04813,10.0773,9.26863,9.94168,9.47799
Senp1,9.34812,9.59895,10.4885,8.67105,9.25446,10.0938,10.7012,11.5131,11.0223,9.3085
Vti1a,9.45435,9.76053,9.78278,8.46817,10.0175,9.26133,10.643,9.80395,11.5812,11.2272
Creb1,8.92028,10.2554,9.8644,8.96359,8.36784,10.8797,10.4456,11.9934,9.87689,10.4329
Atf1,9.91559,10.5331,10.2135,9.48722,9.18584,10.1495,9.94603,11.1737,9.81513,9.58041
Slc9a3,10.4467,9.07453,11.4822,12.676,10.9103,6.41844,5.82862,7.38362,11.1857,14.5939
##Tgds,8.79019,10.3337,12.2346,13.2253,10.8051,7.18605,7.64641,7.79257,10.5893,11.3968
Ralgapa1,9.84987,9.6,10.0938,9.91254,10.3673,9.81172,9.62441,10.0005,10.4656,10.2743
Lrrc19,9.22382,10.8588,9.88592,12.6294,11.0152,9.50657,7.12961,9.27819,9.38595,11.0866
Sytl1,12.1791,9.4383,11.3099,11.3069,9.9514,9.21133,9.7608,12.2754,8.06211,6.50481
Zfp219,10.0523,10.6421,10.4755,8.92425,10.3051,9.69283,9.89962,10.3571,10.2838,9.3674
Mtco2,10.714,10.3751,10.417,11.0703,10.5074,9.40787,8.36184,8.65411,9.98443,10.508
Cd68,10.403,8.96576,9.21217,10.0233,9.95887,10.9392,10.3461,9.65855,10.858,9.63517
Mterf,8.88115,12.0503,8.95795,7.9438,8.83848,11.1792,10.4965,12.244,8.93643,10.4722
Ankrd40,8.86473,9.51517,9.80874,11.3579,9.65627,10.1962,9.78724,10.4589,9.88357,10.4713
Dnajc19,11.0307,10.4625,10.5523,10.4119,10.2009,9.94147,9.49397,8.21867,10.7684,8.91916
,10.3053,10.3232,11.4546,11.1334,8.35398,9.58576,10.8599,10.1331,7.92931,9.92137
Tax1bp3,8.89276,8.8274,9.26882,9.95588,10.0153,9.90538,10.6736,11.151,10.4104,10.8994
Abhd11,9.77525,10.6754,9.86021,10.0524,10.365,10.7162,9.79026,9.79828,9.79843,9.16857
Haus4,10.1411,10.2681,10.5865,8.03129,8.04859,10.0981,12.2568,9.67225,9.9152,10.9821
Fam175a,9.81724,10.8322,10.1393,9.3155,9.72979,9.96792,10.09,10.2592,9.66553,10.1834
Tmbim6,10.1194,9.74392,10.3396,9.42141,9.48509,10.1963,10.3669,10.661,10.0402,9.6262
Ugcg,9.31,9.31691,10.3778,10.297,9.97534,9.69549,10.1677,9.67187,10.5346,10.6533
Pde3b,9.6149,9.67909,11.7256,11.0863,12.9068,7.64192,9.87767,8.91366,9.61949,8.93461
Rybp,8.5283,9.63127,8.52622,7.14815,7.43046,14.5233,12.0027,11.9223,9.02473,11.2626
Tbxas1,9.54031,9.08469,8.82519,11.816,11.3776,10.1669,9.86668,9.39822,9.38364,10.5409
Psmg1,9.3258,9.6687,9.96733,8.44878,8.62636,10.1733,11.187,12.0302,10.4938,10.0787
Timm50,9.6428,10.706,10.1671,9.74968,9.28014,10.092,10.2779,10.506,10.2431,9.33516
Lsm4,9.58631,10.4628,10.8328,8.94125,9.35998,10.5056,10.3343,11.0478,9.51642,9.41274
Zbtb10,9.43946,8.6508,10.0231,11.472,9.6353,8.48273,9.55697,11.1259,11.5602,10.0535
Athl1,9.27992,10.1867,9.62443,10.8839,9.92965,9.7925,9.74028,10.8859,9.61078,10.0659
Serinc3,10.1469,9.86226,10.7625,10.0278,10.7865,9.97958,9.22644,9.47508,9.45476,10.2781
Neu1,9.97922,10.3105,9.41487,10.4144,10.6087,9.22735,9.14831,9.53481,9.91554,11.4462
Nfya,9.69075,10.1896,10.8621,9.86115,9.31576,9.99568,10.2416,10.2214,10.1661,9.45583
Rpl7l1,10.2861,9.67581,10.148,9.35032,9.33446,10.8914,10.5156,10.4733,10.1655,9.15949
Dnah8,7.79008,5.46206,3.97707,3.9715,5.13776,18.3355,19.7343,10.1696,9.74381,15.6783
R3hdm4,9.45073,12.8238,10.2128,6.89235,9.27518,10.3608,10.3411,12.0392,9.42529,9.17873
Map2k5,9.86617,10.5949,10.4173,10.2702,10.4643,9.17898,9.33509,10.3273,9.37595,10.1699
Cchcr1,11.8421,6.97304,10.3795,10.3193,11.9802,11.5791,7.13191,7.86941,15.3339,6.59155
Atg5,10.3928,9.3757,9.69065,10.0156,10.2586,10.2683,10.4224,9.70296,9.90579,9.96702
Atp5s,9.37919,9.71467,10.393,10.0772,10.3609,9.98124,9.87241,10.1005,10.3777,9.74322
Cox11,9.77917,8.53842,9.43773,10.9538,10.4054,10.3957,10.3785,9.93782,10.0247,10.1487
Snx19,10.7778,9.19962,9.84685,10.9528,11.3573,9.12212,8.65585,9.27987,9.81873,10.9891
Enah,7.99919,7.86072,8.46674,10.5574,12.4415,9.18406,11.5182,9.49554,10.3186,12.1581
Ddrgk1,11.2854,9.25364,9.83122,9.6146,10.8521,9.42809,10.081,9.04482,10.8174,9.79167
Pms2,8.97303,10.0493,10.0986,9.44967,9.5879,10.7481,10.5536,10.6721,9.67615,10.1915
Maea,10.4014,9.56294,10.7588,9.06633,9.07623,10.1499,10.23,11.239,9.82769,9.68779
Relb,10.3946,9.32475,10.737,8.6386,9.82209,9.98546,11.0904,9.99639,10.7571,9.25363
Ogfod3,11.1809,10.2693,11.4878,9.99438,10.2758,8.66683,9.76503,9.86675,9.65217,8.84093
Ppapdc1b,8.80298,9.51604,9.31647,12.9199,11.2482,9.53412,8.97692,9.39675,9.78536,10.5033
Cnrip1,9.25121,9.74368,9.61897,10.4421,11.419,9.38232,8.93406,9.55244,10.5808,11.0755
Fam160b2,10.4808,9.75044,10.2955,11.7141,12.0545,8.19737,8.47513,9.1719,10.2479,9.61227
Cdk5rap2,10.2506,10.367,10.293,9.84033,10.0894,10.0189,9.55852,10.1466,10.1379,9.29785
Ccdc53,10.3736,9.73342,10.2395,9.97632,10.1279,10.2606,9.60803,10.2533,9.84492,9.58247
Dimt1,10.0329,10.2022,11.0317,9.00885,8.78752,10.167,10.7407,10.9073,10.2617,8.86025
Nrbp2,9.51535,10.6529,9.7869,13.2634,12.7021,7.56393,7.97912,8.32104,9.23959,10.9757
Pik3c2b,10.1981,9.39826,9.53149,13.4888,12.3905,8.76562,7.86991,8.00178,9.27918,11.0763
Sh3bgrl3,8.64187,9.07474,9.90055,10.0592,9.37788,10.5116,9.92729,10.3485,11.2232,10.9352
Haus6,12.3258,10.389,11.3972,9.09432,9.69051,10.8693,9.19281,8.08478,10.6175,8.33896
Gdpgp1,10.2322,10.2813,9.52922,10.2287,10.6914,10.2063,10.1009,9.72345,9.59999,9.40657
Nfu1,9.29839,9.51982,9.00503,9.62525,9.3961,10.8768,11.3755,10.6554,10.5756,9.67206
Ergic2,9.92876,9.4085,9.71017,9.25581,10.4714,10.25,10.0567,10.439,10.8889,9.59073
Txndc16,10.6657,11.7212,12.0799,10.3413,10.6546,8.01071,8.97266,9.1475,9.29541,9.11093
Ggct,10.6171,9.82553,11.2687,10.3568,9.96531,9.76247,8.96492,9.30112,10.1051,9.83293
Chek1,10.735,10.7482,11.2677,9.73783,9.51531,10.8424,9.64035,9.45287,9.84222,8.21828
B4galnt1,9.02068,7.51187,7.7379,11.7779,10.5974,10.2446,10.4379,10.0152,10.2887,12.3678
Impact,9.492,9.19724,10.441,9.32338,11.8715,9.89716,9.68207,9.90066,10.5011,9.69394
Mtnd4,10.3957,9.87643,9.93139,10.278,11.9784,9.40331,8.96501,9.57483,9.64288,9.95399
Lrp6,9.44833,9.754,10.71,10.2902,9.56135,9.65069,10.0799,9.7423,9.93981,10.8234
,11.783,10.6185,10.0129,9.51658,10.1412,10.4033,10.1492,7.32771,11.2028,8.84492
Prkcz,11.0333,9.77899,10.5358,11.3169,11.2806,8.57908,8.09788,8.67044,9.81089,10.896
Lrrc8d,9.84805,8.35049,10.5839,10.5356,11.72,9.22765,9.74565,8.69882,10.975,10.3149
Krtcap2,9.84354,9.78448,9.88798,9.5559,11.3892,9.91981,9.86866,9.84219,9.89369,10.0146
Ccnb1,11.6226,11.6633,11.4398,8.79656,9.3825,10.3773,9.22849,8.93887,10.2428,8.30783
,9.19723,8.95707,9.66162,8.41142,9.24636,11.1012,11.0754,10.6238,10.697,11.029
Nasp,11.1558,11.9835,11.4439,9.41888,9.27118,10.0005,9.24735,9.08327,9.81602,8.57963
Mpzl3,8.97727,8.66055,9.3583,8.4403,6.56839,12.6966,11.7052,11.6743,10.4025,11.5165
Atp9a,9.64545,9.39443,10.0462,10.1799,9.89426,9.38113,9.92566,10.0866,10.4608,10.9856
Sf3b6,9.4069,10.6386,9.9746,9.66422,8.71101,10.9566,9.67815,11.36,9.49099,10.1189
Synj2,7.99052,9.10302,9.12653,8.94857,9.66909,10.3771,11.1684,11.4592,11.1259,11.0317
Ears2,10.4983,9.76251,10.114,9.95333,9.12185,9.88612,11.1983,10.2983,9.75926,9.40798
Ctrl,44.8008,13.5829,9.89876,7.71807,7.25636,3.3475,3.79107,2.70425,2.93668,3.96364
Mb21d2,5.74046,7.31477,8.17767,9.23117,9.38106,11.569,10.6494,12.5561,12.2912,13.0891
Tbc1d32,9.89592,7.23585,7.72803,7.88404,16.3196,12.4393,11.4335,9.03654,8.6132,9.41395
Myzap,8.49069,8.04499,7.14134,12.4036,11.5561,10.0933,10.5779,8.49284,10.8922,12.3069
Shank3,9.8553,9.37816,9.66466,9.47247,8.78071,9.28872,11.2008,10.0901,11.7501,10.519
Psme3,10.7275,10.294,10.9595,9.09396,9.23654,10.3749,10.6444,9.68713,10.0485,8.93372
Spink5,14.7812,9.78698,12.3451,10.6134,10.5752,8.7465,8.63513,7.49204,9.5291,7.4954
Rnf115,10.1061,9.66892,9.87222,9.332,10.8017,12.1107,9.06852,9.16731,10.2565,9.61608
Mboat1,7.92064,7.89463,7.01974,10.6889,9.57949,10.7543,11.0608,11.0277,11.2186,12.8351
Ndufaf4,10.6781,9.87074,10.3328,10.5772,10.3797,9.35136,9.74848,9.15332,10.009,9.89926
Mrpl43,9.62859,10.6777,9.546,8.26127,8.28452,10.7884,11.4582,12.0016,9.4974,9.85636
Nle1,10.0706,11.0301,11.5123,9.09981,9.53751,10.1291,9.53296,10.269,10.3046,8.51387
Nr2c2ap,10.9577,10.6664,7.30039,9.6967,11.6023,9.63752,10.2946,10.9632,11.0122,7.86906
Gtlf3b,9.18214,9.6794,10.4137,9.33126,10.2416,9.71467,10.3493,10.3181,10.1787,10.5911
Dcp1b,10.9283,10.5417,8.25849,10.1009,9.68739,10.5595,10.4028,9.62519,9.81567,10.0801
Dyrk1a,10.0477,9.69854,10.3253,10.0867,9.94837,10.0089,9.77577,9.79951,9.92543,10.3837
Ccdc58,9.92837,9.62014,9.92155,9.2961,9.42467,10.1301,10.7859,10.5562,10.3619,9.97507
Secisbp2l,10.5028,9.94099,9.42075,10.3417,10.6871,9.71919,9.80014,8.97,10.185,10.4324
Nrp2,8.49873,8.48191,8.46556,11.5056,11.5257,8.92506,9.70948,9.31087,10.7388,12.8383
Casp9,9.66168,9.7133,9.7917,9.81521,10.9054,10.2637,10.0733,10.4031,9.90864,9.46395
Nufip1,11.9119,13.1162,10.6628,8.73153,9.24908,10.8756,8.77583,8.95842,9.73911,7.97957
Uck2,9.74631,9.56181,10.375,8.92894,8.94581,11.1267,11.1455,10.4294,10.324,9.41643
Uck1,9.41389,9.39998,10.4681,10.1014,10.2112,9.63544,10.2959,9.97399,9.63105,10.8692
Cutc,9.73067,10.494,10.5571,10.9218,11.415,9.29963,9.25982,9.72614,9.55703,9.03882
Pwp1,9.66707,9.88158,10.6134,8.76346,9.89695,10.229,10.9565,10.4563,10.5502,8.98552
Agfg2,9.36094,9.67776,8.96771,11.3451,11.1788,9.97254,9.26661,9.65165,10.3027,10.2761
Fam134c,9.00002,8.59506,8.60524,10.0511,10.0644,10.4647,10.329,10.4522,10.5362,11.902
Spg21,10.2484,10.0779,9.46664,8.9314,9.35813,10.7381,10.8241,10.1837,10.4633,9.70828
Creg1,10.0728,10.2204,10.7064,9.34111,10.339,8.90717,10.238,10.5957,10.0328,9.54678
Spink3,9.07238,11.1041,9.49199,11.8274,10.0867,8.15544,8.5067,9.05297,10.6963,12.0059
Klkb1,10.5909,9.19467,10.5462,9.65718,9.87573,10.1011,10.1667,8.90949,11.1565,9.80148
Ube2d3,11.0388,10.1903,10.7067,10.193,11.0337,9.63095,10.2161,8.88009,9.29119,8.81909
Mgst1,12.0084,11.6588,11.8293,11.0938,11.6345,7.34681,6.84763,7.51132,9.63486,10.4346
Tpte,9.37022,9.55685,9.57728,8.82439,9.18936,10.6702,9.94158,11.6671,10.7803,10.4228
Mtatp8,8.82159,9.45121,10.5174,12.3889,11.1626,9.04083,9.82692,9.30547,9.18927,10.2958
Rab3ip,10.2375,10.5864,9.74514,10.1998,10.3842,9.79578,9.77257,9.94027,9.76592,9.57243
Gtf2f1,10.5241,10.1694,10.9994,9.42407,9.98733,9.73481,10.6291,9.2356,10.2812,9.01485
Emsy,10.5057,9.63984,11.1792,9.40672,9.82453,9.94435,10.0507,10.2324,9.80923,9.40722
Tmed1,10.7669,11.0365,10.1843,9.21947,8.18253,11.7523,8.43542,8.37111,11.9332,10.1183
Znf148,10.2367,10.234,10.351,9.03717,9.41429,9.48938,11.8746,10.1126,10.3544,8.89589
Pcp4l1,10.8015,9.36732,10.0242,16.8309,18.9583,5.99216,6.06427,5.43182,8.35846,8.17105
Haus1,9.67959,10.0083,10.8963,9.34261,9.95416,10.778,9.72057,9.36317,10.6176,9.63967
Gpatch8,9.75754,9.44389,10.5387,9.27588,9.28331,10.4995,10.3595,10.5221,10.4814,9.83813
Trmt10a,10.3555,9.02182,11.0762,8.45298,9.06933,10.6342,10.9704,10.7588,10.755,8.90584
Arhgap42,10.4085,9.53237,10.3628,9.44036,9.78228,9.51679,11.2212,10.2156,10.0785,9.44158
Gtf3c6,10.095,10.0841,12.2105,10.3226,9.68238,8.35152,9.86974,10.0819,10.5248,8.77741
Prkrip1,10.3339,10.2903,10.6191,9.24152,8.42731,10.9753,10.1493,10.6739,9.9211,9.36835
,11.2524,9.90798,11.875,9.20414,9.79118,9.43142,9.88988,8.04145,10.9549,9.65166
Slc22a23,11.1165,10.7249,8.44269,9.53394,9.40276,11.0202,10.3841,8.98885,10.7285,9.65751
Atg12,9.43045,8.66685,9.88985,10.0303,10.4442,10.5028,10.3035,9.8093,10.4322,10.4905
Nol8,10.1006,10.092,10.8087,8.90117,9.27986,10.4622,10.1896,10.6247,10.3512,9.18994
Polr2f,10.0538,9.77236,10.1507,9.14923,9.19747,10.1637,10.435,10.282,10.648,10.1477
Cyba,11.3273,10.6391,10.3662,9.00629,11.0838,9.38396,9.94104,9.4797,10.0811,8.69151
Sco2,10.3006,7.73844,9.75457,9.64141,9.65715,9.12425,12.4533,10.5187,10.4784,10.3332
Ndufa5,10.0519,9.60661,10.6202,11.5403,10.9613,8.89826,9.28308,8.90213,9.99431,10.1419
Cenpe,11.3632,11.4554,7.48109,8.78308,9.41946,11.7788,9.87203,10.0608,11.6427,8.14347
Kat2a,8.98236,8.28689,9.46688,15.3063,15.6898,7.79035,7.95103,7.34627,9.28576,9.89436
Kat2b,8.8607,9.056,10.6251,9.8195,10.2917,10.5691,10.0034,10.0611,10.0694,10.6441
Phospho2,10.0748,9.70257,9.72377,10.7725,10.3204,9.83801,9.47976,9.91828,9.42103,10.7488
Commd1,21.9132,12.1957,10.1403,10.3182,10.2094,7.72126,7.05591,6.06721,7.31022,7.06862
Chmp1a,8.59772,9.04118,9.10531,10.6259,9.89174,10.4623,11.1729,10.73,10.1787,10.1943
Hmgb3,10.0771,10.6521,10.1151,6.19513,6.28386,11.2496,14.3837,14.1832,8.28548,8.57468
Cebpb,9.61735,10.1994,10.5391,8.31304,9.26558,10.7693,9.81057,11.3486,10.7016,9.43541
Chuk,9.77819,9.251,10.7342,10.2097,9.92712,9.41334,10.1484,9.64536,10.8722,10.0205
Tmem9,13.5505,12.0546,13.0298,9.9969,9.73278,9.97297,8.72959,6.04631,10.0142,6.87235
Bsg,10.9398,10.1716,9.29969,10.3965,9.27018,10.3972,9.71641,8.64994,10.1308,11.0278
Ssh1,9.69485,9.3059,9.86517,10.5385,10.6937,9.64439,10.4367,9.78471,9.77326,10.2628
Stxbp6,11.1734,11.7855,10.1415,10.2351,10.828,9.8945,7.98673,9.16388,10.1815,8.60998
Cd99,7.74813,7.65791,11.9236,12.3227,11.6792,10.6363,9.99195,8.25363,10.5392,9.24741
Clptm1l,11.0545,9.93914,10.0304,9.93857,10.2686,9.78031,9.53813,9.33375,9.98605,10.1306
Pias1,10.6749,9.18742,10.9148,9.08504,9.61015,11.0232,10.0368,10.0068,10.2068,9.25404
Nusap1,10.5418,10.8318,12.1948,9.04942,10.2159,10.7052,8.9381,8.80369,9.97056,8.74882
Zdhhc21,9.84878,9.02826,9.03948,7.21006,7.30417,12.0579,12.7123,12.3552,10.1205,10.3234
Rpl30,10.6524,10.0885,10.2463,8.3992,8.64042,10.7974,10.8378,11.1011,9.67629,9.56046
Rassf6,9.82375,9.62526,9.84427,10.1634,10.0971,9.79473,10.0695,10.1548,10.1514,10.2759
Fabp5,10.671,9.24477,10.9023,11.1207,12.2069,8.67723,9.12514,8.84334,9.88804,9.32058
Ppp1r11,11.2397,9.48222,8.42369,10.2428,13.3883,10.4284,10.1951,7.69129,11.1317,7.77661
Ppp1r11,9.87089,9.43854,10.2551,7.39643,7.43884,10.7809,11.3104,11.1848,10.5808,11.7433
Slc2a1,8.19814,8.13923,8.26535,8.3576,8.37216,11.8967,12.4249,12.3297,10.7912,11.2249
Hvcn1,14.0653,10.6916,10.7467,13.6872,8.14098,10.3746,6.54946,5.584,11.0635,9.09677
Atp5h,10.0153,10.6208,9.85977,9.62434,9.40026,9.35876,10.2415,10.6873,9.43759,10.7544
Acvrl1,8.87723,9.62737,8.75296,10.3355,12.13,10.2642,11.7216,8.21122,10.5377,9.54226
Trappc10,9.63124,9.52513,9.60556,9.91446,10.4312,10.0041,9.64484,9.87592,10.6797,10.6878
Tjap1,9.14898,9.64743,9.71839,9.85748,9.97121,10.8858,9.06843,10.7262,11.5067,9.46945
Polr3d,9.45598,9.50489,10.6079,8.72532,9.33536,10.6444,10.46,10.9849,10.0816,10.1996
Dhrs9,9.21276,8.02819,7.71989,10.2003,8.72841,10.5988,9.70242,9.23861,12.8986,13.672
Rpl29,10.1436,9.33539,10.3444,9.62821,9.54114,10.4976,10.808,10.1074,9.86022,9.73403
Lmf2,9.53443,9.30491,8.87262,8.3912,9.45563,10.7163,11.523,11.5087,10.2329,10.4602
Cox7a2l,9.75349,9.29557,10.6621,12.4879,10.8734,8.95975,9.34007,8.85623,9.84123,9.93036
Srfbp1,11.1794,9.92672,11.4622,8.81026,8.94306,10.2133,10.2969,9.44029,10.7093,9.01855
Mrpl13,9.21117,10.1329,9.63061,10.6327,9.73165,9.947,9.68869,10.855,10.1373,10.0329
Sgpp1,9.23766,9.41055,9.58373,9.88402,11.3745,9.80037,9.4392,10.3744,10.7047,10.1909
Rdh14,9.81024,9.24652,9.466,10.5612,11.2082,9.32349,9.99774,9.32214,10.4623,10.6023
Mbl1,8.86866,7.01399,9.74326,7.77836,8.13422,12.8583,14.0142,9.00394,12.9503,9.63476
Sp1,9.01478,6.97057,8.97377,11.937,9.72598,12.9912,11.394,10.6892,8.46877,9.83483
Socs6,10.1331,8.49416,8.79174,9.2159,9.68607,9.61271,11.6778,11.4972,11.0892,9.8021
L7rn6,11.8826,11.1631,10.6163,10.5773,10.0187,9.92812,10.9231,8.22404,8.38152,8.28526
Retnlb,16.2645,11.2158,10.3577,14.0746,18.2409,4.45952,5.49381,6.11343,6.99111,6.78859
Tcea3,10.8156,9.66074,10.6434,12.1339,12.5321,7.6559,7.35846,8.28293,9.36454,11.5525
Ahr,9.36582,9.69668,10.096,7.05778,7.99159,11.1166,13.0031,10.8164,11.3734,9.48265
Tmem230,9.55238,9.73967,10.9246,10.2718,8.85522,10.4099,10.4385,10.1441,9.50974,10.1541
Ap4m1,7.94077,9.92065,9.26989,10.1207,9.87972,10.8299,11.0549,11.6087,9.43647,9.93834
Prkcdbp,8.5742,9.40864,8.22113,13.4027,14.7083,7.9217,7.62059,7.44129,10.2679,12.4336
Rnf11,7.99466,8.67082,8.61534,11.7571,11.3728,11.4791,10.6078,8.5337,11.2107,9.75796
Ubn2,8.85794,9.84799,10.1021,9.25699,9.49363,11.0343,10.1351,10.4368,10.9359,9.89921
